,entry_id,entity_id,accession
108009,1y1v,1,P04050
108010,1y1v,4,P20433
108011,1y1v,6,P20435
108012,1y1v,7,P34087
108013,1y1y,3,P04050
108014,1y1y,11,P27999
108015,1y21,1,O76745
108016,1y22,2,P68871
108017,1y2w,1,Q00022
108018,2a24,2,P27540
108019,2a2g,1,P02761
108020,2a2l,1,Q48422
108021,2a32,1,P00761
108022,2a3i,2,Q15788
108023,2a3s,1,P42128
108024,2a40,1,P68135
108025,2a48,1,Q9U6Y6
108026,2a4j,2,Q01831
108027,2a50,2,Q9GZ28
108028,2a52,2,Q9GZ28
108029,2a55,1,P04003
108030,2a57,1,Q9UUB1
108031,2dbu,1,P18956
108032,2dce,1,Q5VVJ2
108033,2dck,1,Q9RC94
108034,2dcn,1,Q96XN9
108035,2dco,1,O95977
108036,2dcz,1,P18429
108037,2dd4,3,O66188
108038,2dds,1,P11889
108039,2de6,1,Q84II6
108040,2dem,3,Q5SJ65
108041,2deq,1,O57883
108042,2dev,1,Q72IR6
108043,2df8,1,O58246
108044,2dfy,1,P61969
108045,2dg4,1,P62942
108046,2dga,1,Q1XH05
108047,2apx,1,P04213
108048,2aq1,2,P0A0L5
108049,2aq5,1,O89053
108050,2aqf,1,Q8CHV6
108051,2aqj,1,P95480
108052,2aqk,1,P9WGR1
108053,2aqr,1,Q59623
108054,2aqx,1,P42335
108055,2aqz,1,P05230
108056,2ar8,1,P95480
108057,2arm,1,P59071
108058,2aro,2,P0C1H3
108059,2arq,2,P05120
108060,2arw,1,P08887
108061,2ary,1,P07384
108062,2asm,1,P68135
108063,2asn,1,Q26241
108064,2asu,2,P26927
108065,2asy,1,P0ACX3
108066,2at5,1,Q94734
108067,2at8,1,Q94734
108068,2ata,2,P04637
108069,2atc,2,P0A7F3
108070,2auc,2,Q7RQ71
108071,2av5,1,Q8U151
108072,2av7,1,P04439
108073,1yf3,3,P04392
108074,1yfl,2,P04392
108075,1yfn,2,P0AFX7
108076,1yfo,1,P18052
108077,1ygs,1,Q13485
108078,1yh2,1,Q9NPD8
108079,1yhb,1,P69543
108080,1yhf,1,Q99YR1
108081,1yhq,30,P22452
108082,1yhq,4,P20279
108083,1yhq,23,P14116
108084,1yi2,3,P20276
108085,1yi2,6,P14124
108086,1yi2,26,P18138
108087,1yi5,1,P58154
108088,1yi9,1,P14925
108089,1yij,31,P32411
108090,1yij,9,P15825
108091,1yij,10,P60617
108092,1yij,22,P10972
108093,1yik,1,P00698
108094,1yit,14,P60617
108095,1yit,31,P12736
108096,1yiy,1,Q17CS8
108097,1yj5,2,Q9JLV6
108098,2boz,3,P0C0Y9
108099,2bph,1,Q6QLQ4
108100,2bpo,1,P16603
108101,2bpv,1,P04587
108102,2bq1,2,P17424
108103,2bq5,1,P03612
108104,2bq7,2,P00742
108105,2bq8,1,P13686
108106,2bqa,1,P61626
108107,2bqm,1,P61626
108108,2bqz,1,Q9NQR1
108109,2br0,1,Q97W02
108110,2br7,1,Q8WSF8
108111,2br8,2,P50984
108112,2bs8,1,Q47200
108113,2bsf,1,Q992I2
108114,2bsr,1,P01889
108115,2bsy,1,P03195
108116,2bt0,1,P07900
108117,2bt2,1,O15492
108118,2bti,1,A1JK11
108119,2btq,1,Q8GCC5
108120,2btq,2,Q8GCC1
108121,2btr,1,P24941
108122,1zbr,1,Q7MXM8
108123,1zbz,1,P00431
108124,1zca,1,P27600
108125,1zcb,1,P27601
108126,1zcr,1,P02766
108127,1zd5,1,P34913
108128,1zds,1,P38501
108129,1zdt,1,Q13285
108130,1zdt,2,Q15596
108131,1zei,1,P01315
108132,1zen,1,P0AB71
108133,1zfn,1,P30138
108134,1zfs,1,P35467
108135,1zg2,1,Q9KGL3
108136,1zg7,1,P09955
108137,1zgj,1,Q29U70
108138,1zgo,1,Q9U6Y8
108139,1zgv,1,P00734
108140,1zgx,1,P05798
108141,1zh0,1,Q57834
108142,1zh8,1,Q9WYE8
108143,1zhi,1,P54784
108144,1zhj,1,P16442
108145,2c3o,1,P94692
108146,2c3u,1,P94692
108147,2c3x,1,Q9KFR4
108148,2c43,1,Q9NRN7
108149,2c4b,1,P00648
108150,2c4b,1,P12071
108151,2c4d,1,Q309D1
108152,2c4e,1,Q57849
108153,2c4i,1,P02701
108154,2c50,1,P03612
108155,2c52,1,P45481
108156,2c5k,2,Q03322
108157,2c62,1,P53999
108158,2c6a,1,Q00987
108159,2c6e,1,O14965
108160,2ag2,1,P17900
108161,2ag6,1,Q57834
108162,2ag8,1,Q9K1N1
108163,2agd,1,P15291
108164,2agp,3,Q97W02
108165,2agq,3,Q97W02
108166,2ahz,1,Q81HW2
108167,2ai5,1,P15452
108168,2ai8,1,P0A6K3
108169,2aij,2,P15289
108170,2aij,1,Q8NBK3
108171,2aj0,1,Q60048
108172,2aja,1,Q5ZSV0
108173,2ajh,1,P07813
108174,2ajz,2,P01869
108175,2d56,1,P90683
108176,2d5a,1,O58836
108177,2d5b,1,P23395
108178,2d5j,1,Q9RC92
108179,2d5r,2,P50616
108180,2d6b,1,P00698
108181,2d6f,3,O26803
108182,2d6p,1,O08573
108183,2d7m,1,Q14315
108184,2d89,1,Q8NDI1
108185,2d8a,1,O58389
108186,2d8e,1,Q5SLA5
108187,2d8y,1,Q9UHB6
108188,2hpl,1,Q9JI78
108189,2hpp,2,P00734
108190,2hpp,3,P00735
108191,2hpr,1,P08877
108192,2hpu,1,O68481
108193,2hqc,1,P31224
108194,2hqw,2,P35439
108195,2hqz,1,P42212
108196,2hs1,1,P03366
108197,2hs5,1,Q0SB06
108198,2hse,2,P0A7F3
108199,2hsj,1,A0A0H2UQU7
108200,2hsn,2,P46672
108201,2h23,1,Q43088
108202,2h2f,1,Q9WYW0
108203,2h2h,1,Q9WYW0
108204,2h2p,2,P01808
108205,2h3e,1,P0A786
108206,2h3n,1,P12018
108207,2h3v,1,P12497
108208,2h43,1,P02671
108209,2h4f,1,Q9WYW0
108210,2h4h,1,Q9WYW0
108211,2h4k,1,P18031
108212,2h4o,1,O31947
108213,2h4t,1,P18886
108214,2hwt,1,O39828
108215,2hwu,1,P0A1F6
108216,2hxh,1,P02550
108217,2hxz,1,P25774
108218,2hy5,3,O87898
108219,2hyj,1,Q8CJS4
108220,2hyu,1,P07355
108221,2hyy,1,P00519
108222,2hz9,1,P05230
108223,2hzs,2,P32585
108224,2i00,1,Q831Y9
108225,2i02,1,B2J0D8
108226,2i03,1,P27487
108227,2i04,2,P06463
108228,2i06,3,P16525
108229,2em8,1,Q9NZL3
108230,2emo,1,P42212
108231,2ems,1,P26043
108232,2ems,2,P15702
108233,2emw,1,Q14587
108234,2en2,1,P41182
108235,2en8,1,Q9NZL3
108236,2eng,1,P43316
108237,2enk,1,Q6PML9
108238,2env,1,Q03181
108239,2eo7,1,P71140
108240,2eop,1,Q14587
108241,2eos,1,P41182
108242,2ijr,1,Q6EVP2
108243,2ikf,1,Q381M1
108244,2ikk,1,O32152
108245,2ikq,1,Q8BGG7
108246,2ili,1,P00918
108247,2ill,1,Q8WZ42
108248,2ilu,1,P25553
108249,2ilv,1,Q15KI8
108250,2im3,1,P03300
108251,2imr,1,Q9RW45
108252,2imz,1,P9WHJ3
108253,2in5,1,P75884
108254,2inc,1,O87798
108255,2ind,1,O87798
108256,2ind,3,O87799
108257,2ing,1,P38398
108258,2ins,1,P01317
108259,2inx,1,P07445
108260,2io0,2,P61956
108261,2io1,2,P55854
108262,2io2,2,P63165
108263,2io2,3,P46060
108264,2ioc,1,Q91XB0
108265,2iou,2,Q03035
108266,2ioy,1,Q8RD41
108267,2ip4,1,Q5SK40
108268,2iph,1,Q04544
108269,2ipk,4,P0A0L5
108270,2ipo,2,P0A7F3
108271,2ipp,2,P07858
108272,2h88,1,Q9YHT1
108273,2h8b,2,P51460
108274,2h8n,1,P56524
108275,2h90,1,Q88NF7
108276,2h94,1,O60341
108277,2h99,1,O68014
108278,2h9a,1,Q3ACS3
108279,2h9c,1,Q51507
108280,2h9d,1,Q51507
108281,2h9e,1,P00742
108282,2h9i,1,P9WGR1
108283,2h9k,1,P00698
108284,2h9r,1,P12368
108285,2h9y,1,P21836
108286,2ha2,1,P21836
108287,2hax,2,P41016
108288,2hb7,1,P11473
108289,2hbc,1,P69905
108290,2hbd,2,P68871
108291,2hbm,1,Q12149
108292,2hbq,2,P29466
108293,2hcb,1,O66659
108294,2hcd,1,Q9PTN2
108295,2hci,1,P78556
108296,2ef2,1,P02185
108297,2ef9,1,O66496
108298,2efd,2,Q9SN68
108299,2efj,1,A4GE70
108300,2efp,1,F9VNT4
108301,2efu,1,Q9LCC8
108302,2egj,1,O67466
108303,2egr,1,O67466
108304,2eh8,3,Q2EID8
108305,2eha,1,A0A452E9Y6
108306,2ei1,1,P0A108
108307,2ei3,1,P0A108
108308,2ei8,1,P00742
108309,2ei9,1,Q7M4J4
108310,2eij,10,P07470
108311,2eik,4,P00423
108312,2eik,5,P00426
108313,2eik,6,P00428
108314,2ib9,1,P24752
108315,2iba,1,Q00511
108316,2ibd,1,Q0S7V2
108317,2ibz,4,P07143
108318,2ice,1,P01024
108319,2ice,3,P01024
108320,2ick,1,Q13907
108321,2icw,6,A2NTY6
108322,2idb,1,P0AAB4
108323,2idv,1,P29557
108324,2idy,1,P0C6U8
108325,2ie2,1,Q5TLG6
108326,2ieh,1,P52732
108327,2iei,1,P00489
108328,2iez,1,Q99P58
108329,2if2,1,O67792
108330,2e09,1,Q8U094
108331,2e0k,1,Q8KFD9
108332,2e0q,1,F9VP91
108333,2e0s,1,P24627
108334,2e0x,1,P18956
108335,2e19,1,P37275
108336,2e1n,1,Q31QG0
108337,2e1o,1,Q03014
108338,2e1t,1,A4PHY4
108339,2e1u,1,A4PHY4
108340,2e20,1,O06961
108341,2e28,1,Q02499
108342,2e2d,1,P45452
108343,2e2h,8,P20435
108344,2e2j,13,P40422
108345,2e2y,1,P02185
108346,2e31,1,Q80UW2
108347,2e3e,1,Q17027
108348,2e3f,1,Q17027
108349,2e3l,1,Q6EKJ0
108350,2e3n,1,Q9Y5P4
108351,2e3x,2,Q4PRD2
108352,2e41,1,O57883
108353,2e45,1,O00213
108354,2e46,1,Q08J22
108355,2e48,1,P14920
108356,2est,1,P00772
108357,2esv,5,P01850
108358,2et2,1,P10822
108359,2ete,1,P45850
108360,2eua,1,P38051
108361,2euf,2,Q00534
108362,2evg,3,P38830
108363,2ew5,1,Q672W7
108364,2ew8,1,Q5P5I4
108365,2ew9,1,P35670
108366,2ewj,3,P16525
108367,2ewk,1,P00132
108368,2ewr,1,Q9X0A5
108369,2ex4,1,Q9BV86
108370,2exe,1,P49761
108371,2exg,1,P55196
108372,2exs,1,Q9X6J6
108373,2exv,1,P00099
108374,2ey1,1,P00644
108375,2g6t,1,Q97H28
108376,2g7g,1,Q0S9X7
108377,2g7s,1,A9CKG4
108378,2g80,1,P32626
108379,2g8r,1,P61823
108380,2g8t,1,P00760
108381,2g8y,1,P30178
108382,2g9k,1,P02766
108383,2g9o,1,Q04656
108384,2g9p,1,Q1ELU1
108385,2g9r,1,P00489
108386,2g9v,1,P00489
108387,2ga1,1,Q3MFD8
108388,2ga2,1,P50579
108389,2gac,2,Q47898
108390,2gai,1,P46799
108391,2gaw,1,Q47898
108392,2gaw,2,Q47898
108393,2gb2,1,P22364
108394,2gb8,1,P00431
108395,2gba,1,P22364
108396,2gbf,1,P14740
108397,2gbi,1,P14740
108398,2gbj,1,P0CG48
108399,2jpd,1,P07992
108400,2jpk,1,P36962
108401,2jpq,1,Q87MV2
108402,2jpt,1,P02639
108403,2jq7,3,P0C8P8
108404,2jqf,1,P03305
108405,2jqi,1,P22216
108406,2jqo,1,O31835
108407,2jqr,2,P00257
108408,2jqs,1,P12764
108409,2jr6,1,A1IQS5
108410,2jrc,1,P9WHN7
108411,2jrd,1,P11134
108412,2jrf,1,Q9BW30
108413,2jrm,1,Q87PC4
108414,2jro,1,Q8EJX2
108415,2jss,2,P40019
108416,2jsv,1,P19909
108417,2jsx,1,P0A9I5
108418,2jt5,1,P08254
108419,2jtk,1,Q9QYZ8
108420,2jtt,1,P30801
108421,2jty,1,P04128
108422,2jv1,1,P01308
108423,2jv3,1,P27577
108424,2jvb,1,P53550
108425,2jvj,1,P06628
108426,2jvm,1,Q3IZ23
108427,2jvv,1,P0AFG0
108428,2jvz,1,Q92945
108429,2jw1,1,P0A1X2
108430,2jwk,1,P43769
108431,2jwl,1,P43769
108432,2jxc,1,P42566
108433,2gtz,2,P61769
108434,2gu2,1,Q9R1T5
108435,2gug,1,P33160
108436,2guo,1,P04439
108437,2gux,1,P84801
108438,2guy,1,P0C1B3
108439,2gv5,1,P06704
108440,2gvd,2,P26769
108441,2gvw,1,Q7SIG4
108442,2gvz,1,P30803
108443,2gw2,1,Q13427
108444,2gw4,1,Q8I6J8
108445,2gwc,1,O23736
108446,2keg,1,P71460
108447,2keh,1,P71460
108448,2kem,1,Q9HC16
108449,2kep,1,Q00514
108450,2ket,1,P54228
108451,2kew,1,O31806
108452,2kf4,1,P00648
108453,2kf6,1,P00648
108454,2kfg,1,Q9H4M9
108455,2kfh,1,Q9H4M9
108456,2kfk,1,P29366
108457,2kfk,2,P11433
108458,2kfu,1,P9WJA9
108459,2kg4,1,P24522
108460,2kg9,1,Q02054
108461,2kge,1,Q02054
108462,2kgo,1,P41039
108463,2kgs,1,P9WIU5
108464,2kgt,1,Q13882
108465,2kh2,1,P01584
108466,2kha,1,Q8MU95
108467,2khb,1,P56254
108468,2khl,1,P12770
108469,2ki6,3,Q99584
108470,2kiq,1,O14776
108471,2kja,1,P45663
108472,2kjb,1,O85142
108473,2kje,1,Q92793
108474,2kjv,1,Q5SLP8
108475,2kjy,1,O14974
108476,2kk7,1,Q57673
108477,2kkq,1,Q9UBF9
108478,2kky,1,Q8X509
108479,2kle,1,Q13563
108480,2klf,1,P0AEX9
108481,2klj,1,P07320
108482,2fpi,2,P53590
108483,2fpr,1,Q9S5G5
108484,2fpv,1,Q02127
108485,2fpy,1,Q02127
108486,2fqh,1,Q9HJM9
108487,2fqw,1,P29724
108488,2frk,1,P68082
108489,2frw,1,O43639
108490,2fsy,1,P49861
108491,2fsz,1,Q92731
108492,2ft2,1,P25774
108493,2ftc,16,Q3SZ47
108494,2fte,1,P49861
108495,2ftl,2,P00974
108496,2ftn,1,P0A884
108497,2ftr,1,Q9KGB0
108498,2fts,1,Q03555
108499,2ftw,1,Q55DL0
108500,2fk3,1,P05067
108501,2fk8,1,Q79FX8
108502,2fka,2,P07800
108503,2fke,1,P62942
108504,2fkw,1,P26789
108505,2fky,1,P52732
108506,2flf,1,Q5SHB9
108507,2flh,1,A0A1S3THR8
108508,2fm0,1,Q08499
108509,2j19,1,P04963
108510,2j1l,1,O00212
108511,2j1p,1,Q43133
108512,2j27,1,P04789
108513,2j28,11,P60422
108514,2j28,15,P0AG55
108515,2j28,18,P0AA10
108516,2j28,21,P0ADY7
108517,2j28,22,P0AG44
108518,2j28,31,P0A7L8
108519,2f8e,2,Q9DS05
108520,2f8e,1,Q0QEE0
108521,2f8m,1,Q8I3W2
108522,2f8n,2,P84233
108523,2f8v,2,O15273
108524,2f8z,1,P14324
108525,2f95,1,P42196
108526,2f98,1,O52646
108527,2f9d,1,Q9Y3B4
108528,2f9h,1,Q831B0
108529,2f9r,1,Q8I914
108530,2iuf,1,D9N167
108531,2iuh,2,P10721
108532,2iui,1,P27986
108533,2iuk,1,P24095
108534,2iuo,1,P00816
108535,2ius,1,P46889
108536,2iuv,2,P84887
108537,2iv0,1,O29610
108538,2iv2,1,P07658
108539,2iv3,1,Q93KV2
108540,2iv4,1,P04156
108541,2iv8,1,P63010
108542,2ivs,1,P07949
108543,2ivw,1,Q7DD77
108544,2iw0,1,Q6DWK3
108545,2iw1,1,P25740
108546,2iwc,1,P0A0B0
108547,2iwe,1,P00282
108548,2iwg,2,P19474
108549,2iwi,1,Q9P1W9
108550,2iwm,1,P12256
108551,2ix2,2,Q97Z84
108552,2ix4,1,Q8L3X9
108553,2ix7,1,P0DP26
108554,2ix7,2,Q99104
108555,2ixb,1,A4Q8F7
108556,2ixm,1,Q15257
108557,2e7l,2,A2NTY6
108558,2e7n,1,Q15059
108559,2e7p,1,Q5PSJ1
108560,2e7s,1,P17065
108561,2e87,1,O59046
108562,2e89,1,O67728
108563,2e8h,1,O58456
108564,2e8r,1,O58456
108565,2e8y,1,C0SPA0
108566,2e92,1,Q12051
108567,2e9p,1,O14757
108568,2j5i,1,O69762
108569,2j5i,2,O69762
108570,2j5u,1,Q8Y6Y4
108571,2j5w,1,P00450
108572,2j62,1,Q0TR53
108573,2j63,1,O15922
108574,2j72,1,O33840
108575,2j78,1,Q08638
108576,2j79,1,Q08638
108577,2j7c,1,Q08638
108578,2j7i,1,Q9Y5K6
108579,2j7z,1,P48061
108580,2j86,1,Q8DGS1
108581,2j8l,1,P03951
108582,2j8q,1,O43809
108583,2j8t,1,P15121
108584,2j8u,5,P04213
108585,2fyf,1,P9WQ73
108586,2fyj,1,Q07954
108587,2fyl,1,P30533
108588,2fyp,1,P41148
108589,2fyu,3,P00157
108590,2fyu,5,P13272
108591,2fyx,1,Q9RXX8
108592,2fyz,1,P11236
108593,2fzd,1,P15121
108594,2fzi,1,P16184
108595,2fzv,1,Q7UC03
108596,2fzw,1,P11766
108597,2g08,1,Q9D020
108598,2jbj,1,Q04609
108599,2jbk,1,Q04609
108600,2jbp,1,P49137
108601,2jcl,1,P14769
108602,2jcr,1,P15379
108603,2jcs,1,Q9XZT6
108604,2jd4,1,P19137
108605,2jd9,1,A1JSS7
108606,2jdi,1,P19483
108607,2jdm,1,Q9HYN5
108608,2jdp,1,Q9HYN5
108609,2jds,1,P00517
108610,2je0,1,P39687
108611,2jea,2,Q9UXC2
108612,2jeb,2,Q9UXC2
108613,2gf6,1,Q97WD2
108614,2gfv,1,P0AAI5
108615,2gfw,1,P0AAI5
108616,2gg0,1,P0AE18
108617,2gg2,1,P0AE18
108618,2ggh,1,Q9RYA6
108619,2ggi,1,Q9RYA6
108620,2ggn,1,Q43758
108621,2gh5,1,P00390
108622,2ghg,1,O14757
108623,2ghp,1,P49960
108624,2ghr,1,Q72X44
108625,2ghw,1,P59594
108626,2gi7,1,Q9HCN6
108627,2gia,1,Q952G2
108628,2gij,2,P17743
108629,2giq,1,P26663
108630,2giw,1,P00004
108631,2gme,1,Q8GSD2
108632,2gmn,1,Q89GW5
108633,2gmp,1,Q8GSD2
108634,2gmr,3,P0C0Y7
108635,2gmv,1,P35558
108636,2gnf,2,P63248
108637,2gnj,1,P00517
108638,2gnn,1,P52584
108639,2gnq,1,P61964
108640,2go5,4,P61010
108641,2gok,1,Q8U8Z6
108642,2gop,1,Q8U3Y3
108643,2gp3,1,O75164
108644,2gph,2,P35236
108645,2gpl,5,P40302
108646,2gpl,12,P23724
108647,2gqd,1,Q8NXE1
108648,2gqf,1,P44941
108649,2gqn,1,P06721
108650,2gqt,1,Q5SJC8
108651,2gqx,1,P00183
108652,2f22,1,Q9RC77
108653,2f2c,2,Q00534
108654,2f2l,1,Q8SXQ7
108655,2f2o,1,P48452
108656,2f2p,1,P62157
108657,2f2t,1,Q57VC7
108658,2f31,1,Q3US76
108659,2f3x,1,O34835
108660,2f43,3,P35435
108661,2ji0,1,P52565
108662,2ji2,1,Q46495
108663,2jib,1,P40149
108664,2jic,1,F8W669
108665,2jin,1,P57105
108666,2jj0,2,P0C0Y8
108667,2jj1,1,P19483
108668,2jj2,2,P00829
108669,2jjc,1,P07900
108670,2jjd,1,P23469
108671,2jjf,1,P9WQ77
108672,2jjp,1,P48635
108673,2jjs,2,Q08722
108674,2jjz,2,Q9BQI0
108675,2jkd,1,Q07930
108676,2fdv,1,P11509
108677,2fdx,1,P00322
108678,2fe1,1,Q8ZZP3
108679,2fe3,1,P71086
108680,2fe7,1,Q9I640
108681,2fen,1,Q2HNZ1
108682,2ffh,1,O07347
108683,2ffn,1,P00132
108684,2ffu,1,Q10471
108685,2fg0,1,B2J9B4
108686,2fg4,1,P02792
108687,2fg9,1,Q8A377
108688,2fgh,1,Q28372
108689,2fh0,1,Q04773
108690,2fh6,1,P07811
108691,2k2r,1,Q9NVD7
108692,2k2w,1,Q6XV80
108693,2k3k,1,P43332
108694,2k3r,1,Q8U0H6
108695,2k3v,1,O33731
108696,2k4d,1,P22681
108697,2k4u,1,Q9NII7
108698,2k5d,1,Q8E006
108699,2k5f,1,Q8KGB1
108700,2k5i,1,D0VWX0
108701,2k5r,1,Q87A02
108702,2k6t,2,P51460
108703,2k6w,1,Q5SGY7
108704,2k6y,1,Q5SGY7
108705,2k77,1,P37571
108706,2k79,1,Q03526
108707,2k7a,2,Q03526
108708,2k7b,1,Q9NZU7
108709,2k7h,1,P26987
108710,2k7l,2,P35269
108711,2k7p,1,P21333
108712,2k7y,1,P19554
108713,2k86,1,O43524
108714,2k8a,1,Q9Y263
108715,2k8h,1,Q57Z72
108716,2k8r,1,P05230
108717,2k8x,1,P03069
108718,2k9c,1,P39900
108719,2hft,1,P13726
108720,2hg3,2,P0C0Y9
108721,2hgf,1,P14210
108722,2hgn,1,P52597
108723,2hgt,2,P00734
108724,2hgw,1,O15382
108725,2hgx,1,O15382
108726,2hh4,1,P01308
108727,2hh5,1,P25774
108728,2hhh,8,P0DOY9
108729,2hhh,10,Q5SHN7
108730,2hhh,11,P80376
108731,2hhh,13,P80377
108732,2hhh,18,Q5SLQ0
108733,2hhp,1,P29468
108734,2hhq,3,Q45458
108735,2hhs,3,Q45458
108736,2hhu,3,Q5KWC1
108737,2hhw,3,Q5KWC1
108738,2hig,1,O15648
108739,2hih,1,P04635
108740,2hiu,1,P01308
108741,2hiv,1,Q980T8
108742,2hiz,1,P56817
108743,2hjk,2,P61769
108744,2hjn,1,P40484
108745,2hjq,1,P45922
108746,2hjr,1,Q5CYZ3
108747,2hjs,1,O87014
108748,2hk7,1,O67049
108749,2i42,1,P15273
108750,2i46,1,Q96AP0
108751,2i48,1,Q55460
108752,2i4p,1,P37231
108753,2i4r,1,O29102
108754,2i50,1,Q9Y5T5
108755,2i5k,1,P32861
108756,2i5l,1,P32081
108757,2i5p,1,P17819
108758,2i5p,1,P84998
108759,2qrn,1,P27707
108760,2qrs,1,P01887
108761,2qsc,1,P01834
108762,2qsf,1,P14736
108763,2qsx,1,Q87RY9
108764,2qt7,1,Q16849
108765,2qtb,1,P27487
108766,2qtr,1,C3L5T6
108767,2qu0,2,P02075
108768,2qu1,1,P42212
108769,2otj,29,P22452
108770,2otj,30,P32411
108771,2otj,9,P15825
108772,2otj,16,P12733
108773,2otj,20,P12732
108774,2otl,23,P10971
108775,2ou8,1,P00720
108776,2oua,1,Q6K1C5
108777,2oud,1,Q9Y6W6
108778,2oui,1,P35630
108779,2ouj,1,P07996
108780,2ouk,1,D0VWX4
108781,2ovc,1,P56696
108782,2ovq,2,Q969H0
108783,2ovr,2,Q969H0
108784,2ovv,1,Q9QYJ6
108785,2ow3,1,P49841
108786,2owl,1,P36767
108787,2owm,1,Q9C2M3
108788,2ows,1,Q7VXW9
108789,2ox5,2,Q9LCU9
108790,2oxd,1,P28523
108791,2qy7,1,Q14677
108792,2qyb,1,Q74D90
108793,2qz2,1,P55329
108794,2qz9,1,P23247
108795,2qzg,1,Q6LY05
108796,2qzo,3,Q61026
108797,2qzr,1,P28720
108798,2qzx,1,P43094
108799,2qzz,1,Q15GI4
108800,2r01,1,Q8KFI1
108801,2r0j,1,Q8I3J4
108802,2r0s,1,Q02206
108803,2r0u,1,O14757
108804,2msd,1,P02647
108805,2mse,1,P02647
108806,2msp,1,P27440
108807,2mta,1,P29894
108808,2mta,2,P22619
108809,2mtn,1,Q03164
108810,2mtt,1,P0C1D0
108811,2mu9,1,Q8I5D2
108812,2mv7,2,Q8TEK3
108813,2mvg,1,P0CL68
108814,2mvn,1,P29692
108815,2mvu,1,Q02054
108816,2r4t,1,P0A6U8
108817,2r4y,1,P02213
108818,2r52,1,P22004
108819,2r56,1,P02754
108820,2r5o,1,Q47591
108821,2r60,1,B2CCB8
108822,2r65,1,P71408
108823,2r66,1,B8CZ51
108824,2r6g,4,P68183
108825,2r6o,1,Q3SJE6
108826,2r7b,1,O15530
108827,2r7c,1,Q03243
108828,2r7i,1,P19139
108829,2r7m,1,Q57600
108830,2r7r,2,O37061
108831,2r7x,2,O37061
108832,2r7z,4,P04050
108833,2r7z,11,P20436
108834,2r7z,15,P40422
108835,2p74,1,Q9L5C8
108836,2p77,1,Q53WB3
108837,2p7k,1,Q8Y6I2
108838,2p80,2,P04377
108839,2p82,1,Q8WYN0
108840,2p87,1,P34369
108841,2p8q,1,Q14974
108842,2p8x,1,P32324
108843,2p93,1,P00742
108844,2p9f,1,Q53WB3
108845,2p9i,2,A7MB62
108846,2p9n,2,A7MB62
108847,2p9n,5,Q3T035
108848,2p9n,6,Q148J6
108849,2p9n,7,Q3SYX9
108850,2p9p,1,P61157
108851,2p9s,7,Q3SYX9
108852,2p9u,5,Q3T035
108853,2pa6,1,Q60173
108854,2par,1,P76491
108855,2pau,1,P76491
108856,2pav,1,P68135
108857,2pb7,1,Q96T88
108858,2rbd,1,Q9KAD1
108859,2rbx,1,P00431
108860,2rby,1,P00431
108861,2rc2,1,P00431
108862,2rcb,1,Q8VHN2
108863,2rcv,1,P54375
108864,2rd9,1,Q9KGB8
108865,2rdb,3,O87799
108866,2rdc,1,Q74H32
108867,2rdd,1,P31224
108868,2rde,1,A0A0H3ADR8
108869,2rdn,1,Q82IZ1
108870,2rdo,8,P0AG55
108871,2re8,2,P00962
108872,2q67,1,Q81HW2
108873,2q68,1,Q81HW2
108874,2q78,1,Q9WZ50
108875,2q79,1,P03120
108876,2q7j,2,Q15596
108877,2q7l,2,Q15596
108878,2q7r,1,P20292
108879,2q8c,1,O75164
108880,2q8g,1,Q15118
108881,2q8h,1,Q15118
108882,2q8m,1,P0A993
108883,2q8n,1,Q9X1A5
108884,2q8p,1,Q7A652
108885,2q97,2,Q9NG25
108886,2q99,1,P38998
108887,2rhs,2,Q4L5E4
108888,2rie,1,P35247
108889,2rig,1,P30123
108890,2rii,1,Q06830
108891,2ogv,1,P07333
108892,2oh3,1,Q2VZ87
108893,2oh9,1,P02185
108894,2ohp,1,P56817
108895,2ohs,1,P56817
108896,2oi8,1,Q9KXS8
108897,2oid,1,Q9NWZ3
108898,2oig,1,Q9QY93
108899,2oit,1,P35658
108900,2ojw,1,P15104
108901,2npt,1,Q13163
108902,2nq2,1,Q57130
108903,2nq8,2,Q9BH77
108904,2nqa,1,P17655
108905,2nqb,4,P84051
108906,2nqh,1,P0A6C1
108907,2nql,1,A9CL63
108908,2nqv,1,P12281
108909,2nqx,1,P80025
108910,2nr1,1,Q05586
108911,2nrf,1,P09391
108912,2nrj,1,P80172
108913,2nrv,1,Q9WYA3
108914,2nrz,1,Q9WYA3
108915,2ns2,1,Q9Y657
108916,2nsa,1,Q9WZF8
108917,2nsl,1,P0AG18
108918,2nss,1,P68082
108919,2nt0,1,P04062
108920,2ntd,1,P05230
108921,2ntf,2,Q99LC4
108922,2nu2,2,P68390
108923,2nu6,1,P0AGE9
108924,2nu6,2,P0A836
108925,2qcs,2,P00514
108926,2qd2,1,P22830
108927,2qdf,1,P0A940
108928,2qdk,1,P0A1F6
108929,2qdw,1,P22364
108930,2qe0,1,Q59931
108931,2qe9,1,Q7WY73
108932,2l3l,1,Q15814
108933,2l54,1,P55265
108934,2l6c,1,Q72F37
108935,2l6h,1,P49024
108936,2l6h,1,Q00944
108937,2l6z,3,P25801
108938,2l71,1,P09681
108939,2l7l,2,Q63450
108940,2l7x,1,Q70UR3
108941,2l7y,1,A0A0H2UNT5
108942,2l7z,1,P31271
108943,2l87,1,P51681
